"","20247","","Volcanoes Of Indonesia: Creators And Destroyers","Carl-Bernd Kaehlig","","","","","4.25","4","2022/05/10"
"","20248","Timeweb Chronicles","Timeweb","Brian Herbert","","Science Fiction","Fiction","","3.22","109","2022/05/10"
"","20249","Dune","Hunters of Dune","Brian Herbert","2006","Science Fiction","Fiction","Fantasy","3.66","14473","2022/05/10"
"","20250","Legends of Dune","The Battle Of Corrin","Brian Herbert","2004","Science Fiction","Fiction","Fantasy","3.76","12437","2022/05/10"
"","20251","","The Race for God","Brian Herbert","1990","Science Fiction","Fiction","Religion","3.19","177","2022/05/10"
"","20252","Prelude to Dune","House Corrino","Brian Herbert","2001","Science Fiction","Fiction","Fantasy","3.71","15517","2022/05/10"
"","20253","Prelude to Dune","House Harkonnen","Brian Herbert","2000","Science Fiction","Fiction","Fantasy","3.7","16454","2022/05/10"
"","20254","","Doctor Who: The Inside Story","Gary Russell","","Media Tie In","Doctor Who","Nonfiction","4.19","294","2022/05/10"
"","20255","","The Love of Gary Russell","Guy R. Valentine","2006","","","","0.0","0","2022/05/10"
"","20256","Past Doctor Adventures","Doctor Who: Spiral Scratch","Gary Russell","2005","Media Tie In","Doctor Who","Science Fiction","3.43","123","2022/05/10"
"","20257","Doctor Who: Missing Adventures","Doctor Who: Invasion of the Cat-People","Gary Russell","","Media Tie In","Doctor Who","Science Fiction","2.76","148","2022/05/10"
"","20258","Big Finish Short Trips","Doctor Who Short Trips: Repercussions","Gary Russell","","Media Tie In","Doctor Who","Short Stories","3.45","53","2022/05/10"
"","20259","Past Doctor Adventures","Doctor Who: Divided Loyalties","Gary Russell","1999","Media Tie In","Doctor Who","Science Fiction","3.19","180","2022/05/10"
"","20260","The Art of The Lord of the Rings","Der Herr Der Ringe   Die Zwei TÃ¼rme. Die Erschaffung Eines Filmkunstwerks","Gary Russell","","Fantasy","Art","Culture","4.57","7728","2022/05/10"
"","20261","The New Doctor Who Adventures","Doctor Who: Legacy","Gary Russell","","Media Tie In","Doctor Who","Science Fiction","3.3","236","2022/05/10"
"","20262","Tomorrow People","The Tomorrow People: The Deadliest Species","Gary Russell","2003","","","","3.5","14","2022/05/10"
"","20263","Tomorrow People","The Tomorrow People: Trigonometry","Gary Russell","2005","","","","4.11","9","2022/05/10"
"","20264","","Gerontius","James Hamilton-Paterson","1991","Fiction","Music","Historical","3.81","78","2022/05/10"
"","20265","","Loving Monsters","James Hamilton-Paterson","2001","Fiction","","","3.89","44","2022/05/10"
"","20266","","Jay Jay","James Hamilton-Paterson","2001","Fiction","","","3.89","44","2022/05/10"
"","20267","","Three Miles Down","James Hamilton-Paterson","","Nonfiction","History","","3.18","22","2022/05/10"
"","20268","","Griefwork","James Hamilton-Paterson","1993","Fiction","","","4.06","31","2022/05/10"
"","20269","","The House in the Waves","James Hamilton-Paterson","1970","Mental Health","Mental Illness","","4.5","6","2022/05/10"
"","20270","","America's Boy: A Century of Colonialism in the Philippines","James Hamilton-Paterson","1998","History","Politics","Nonfiction","3.74","53","2022/05/10"
"","20271","","How to Draw Art Comic Books","James Van Hise","1989","","","","5.0","2","2022/05/10"
"","20272","","Let's Trek: The Budget Guide to the Klingons 1995","James Van Hise","1995","","","","3.33","3","2022/05/10"
"","20273","","Comics Files Magazine Spotlight on X-Men Files","James Van Hise","","","","","3.0","1","2022/05/10"
"","20274","Batmania","Batmania","James Van Hise","1989","","","","3.67","9","2022/05/10"
"","20275","","Let's Trek: The Budget Traveller's Guide Federation Worlds (Televisin, Popular Culture)","James Van Hise","1994","","","","3.0","1","2022/05/10"
"","20276","Xena: Warrior Princess","Hercules & Xena: The Unoffical Companion","James Van Hise","","Reference","Nonfiction","","3.31","13","2022/05/10"
"","20277","","Video Superheroes","James Van Hise","1991","","","","0.0","0","2022/05/10"
"","20278","","The Patriarch","Susan E. Tifft","1991","Biography","","","3.73","26","2022/05/10"
"","20279","","Understanding Bird Behaviour: A Birdwatcher's Guide","Stephen Moss","2003","Animals","Birds","Nonfiction","3.83","18","2022/05/10"
"","20280","","A Bird in the Bush: A Social History of Birdwatching","Stephen Moss","2004","Animals","Birds","Environment","3.94","34","2022/05/10"
"","20281","","How To Attract Birds To Garden","Stephen Moss","1998","Science","Natural History","","3.33","6","2022/05/10"
"","20282","","Birds And Weather: A Birdwatchers' Guide.","Stephen Moss","","","","","4.0","3","2022/05/10"
"","20283","","Garden Birds: Get to Know the Natural World","Stephen Moss","","Reference","Nonfiction","","3.9","60","2022/05/10"
"","20284","","Blokes and Birds","Stephen Moss","2003","","","","3.6","5","2022/05/10"
"","20285","","The Complete Garden Bird Book: How To Identify And Attract Birds To Your Garden","Mark Golley","1996","Environment","Nature","Nonfiction","3.83","24","2022/05/10"
"","20286","","Under Pressure","Frank Herbert","1956","Science Fiction","Fiction","Thriller","3.54","1627","2022/05/10"
"","20287","","Hellstrom's Hive","Frank Herbert","1973","Science Fiction","Fiction","Science Fiction Fantasy","3.68","3353","2022/05/10"
"","20288","","","","","","","","","","2022/05/10"
"","20289","","Eye","Frank Herbert","1985","Science Fiction","Fiction","Short Stories","3.68","1079","2022/05/10"
"","20290","","The Heaven Makers","Frank Herbert","1968","Science Fiction","Fiction","Science Fiction Fantasy","3.44","832","2022/05/10"
"","20291","","Fictions of India: Narrative and Power","Peter Morey","2000","","","","0.0","0","2022/05/10"
"","20292","","Alternative Indias: Writing, Nation and Communalism","Peter Morey","","","","","0.0","0","2022/05/10"
"","20293","","Fictions Of India: Narrative And Power","Peter Morey","2000","","","","0.0","0","2022/05/10"
"","20294","","Kavik the Wolf Dog","Walt Morey","1968","Fiction","Animals","Young Adult","4.14","1681","2022/05/10"
"","20295","","Managing in the Next Society","Peter F. Drucker","1980","Business","Business","Management","3.92","166","2022/05/10"
"","20296","","Kavik the Wolf Dog","Walt Morey","1968","Fiction","Animals","Young Adult","4.14","1681","2022/05/10"
"","20297","","The Go-Getter: A Story That Tells You How To Be One","Peter B. Kyne","1920","Business","Self Help","Self Help","4.16","8445","2022/05/10"
"","20298","","Critical Essays On Anita Desai's Fiction","Jaydipsinh Dodiya","2001","","","","0.0","0","2022/05/10"
"","20299","","Plays of Girish Karnad","Jaydipsinh Dodiya","","","","","4.29","7","2022/05/10"
"","20300","","Fiction of Shobha De: Critical Studies","Jaydipsinh Dodiya","","","","","3.75","4","2022/05/10"
"","20301","","The Fiction Of Rohinton Mistry: Critical Studies","Jaydipsinh Dodiya","1997","","","","3.5","2","2022/05/10"
"","20302","","Critical Essays On Indian Writing In English","Jaydipsinh Dodiya","","","","","0.0","0","2022/05/10"
"","20303","","Parsi English Novel","Jaydipsinh Dodiya","2006","","","","0.0","0","2022/05/10"
"","20304","","Perspectives on Indian English Fiction","Jaydipsinh K. Dodiya","2006","","","","0.0","0","2022/05/10"
"","20305","","CliffsNotes Ibsen's A Doll's House & Hedda Gabler","Marianne Sturman","1965","Nonfiction","Plays","Literature","3.75","24","2022/05/10"
"","20306","","Classic Cajun: Hot And Spicy Louisiana Cooking.","Ruby Le Bois","1996","Food and Drink","Cookbooks","","2.0","1","2022/05/10"
"","20307","","Cajun & Creole Cuisine: Superb Louisiana Food Made Easy","Ruby Le Bois","","Food and Drink","Cookbooks","","4.5","4","2022/05/10"
"","20308","","Classic Cajun: Hot And Spicy Louisiana Cooking.","Ruby Le Bois","1996","Food and Drink","Cookbooks","","2.0","1","2022/05/10"
"","20309","","Cajun: Cooking Around the World","Ruby Le Bois","2005","","","","0.0","0","2022/05/10"
"","20310","","Cajun: The Authentic Taste Of Spicy Louisiana Cooking.","Ruby Le Bois","2000","","","","0.0","0","2022/05/10"
"","20311","","Cajun And Creole Cookbook: Very Best Of Modern Louisiana Cooking","Ruby Le Bois","","Food and Drink","Cookbooks","","4.5","4","2022/05/10"
"","20312","","Eliot Ness: The Real Story","Paul W. Heimel","1997","History","Nonfiction","Biography","3.85","40","2022/05/10"
"","20313","","Eliot Ness and the Untouchables: The Historical Reality and the Film and Television Depictions","Kenneth Tucker","","","","","3.88","8","2022/05/10"
"","20314","Eliot Ness","Murder by the Numbers: Eliot Ness and the Cleveland Mob Wars","Max Allan Collins","1993","","","","4.26","39","2022/05/10"
"","20315","Eliot Ness","The Dark City","Max Allan Collins","1987","Mystery","Fiction","Historical","3.91","94","2022/05/10"
"","20316","Eliot Ness","Bullet Proof","Max Allan Collins","1989","Mystery","Crime","","4.02","47","2022/05/10"
"","20317","","Torso","Steven Nickel","1989","Crime","True Crime","Nonfiction","3.77","154","2022/05/10"
"","20318","Eliot Ness","Butcher's Dozen","Max Allan Collins","1988","Mystery","","","4.27","59","2022/05/10"
"","20319","","The Untouchables","Eliot Ness","1957","Nonfiction","History","Crime","3.88","720","2022/05/10"
"","20320","","Major libraries of the world: A selective guide","Colin Steele","","","","","0.0","0","2022/05/10"
"","20321","","A Students' Guide To Kafka.","Anthony Thorlby","","","","","3.5","2","2022/05/10"
"","20322","","The Penguin Companion to European Literature","Anthony Thorlby","","","","","4.0","1","2022/05/10"
"","20323","","The Penguin Companion to European Literature","Anthony Thorlby","","","","","4.0","1","2022/05/10"
"","20324","","Kafka: A Study","Anthony Thorlby","","","","","3.0","4","2022/05/10"
"","20325","","A Treasury of Jewish Literature from Biblical Times to Today","Gloria Goldreich","","","","","5.0","2","2022/05/10"
"","20326","","Leah's Journey","Gloria Goldreich","1978","Literature","Jewish","Fiction","4.2","342","2022/05/10"
"","20327","","West To Eden","Gloria Goldreich","1987","","","","3.8","35","2022/05/10"
"","20328","","Lori","Gloria Goldreich","1979","Young Adult","","","4.14","7","2022/05/10"
"","20329","","The 40 Greatest Jewish Stories Ever Told!","Barbara Diamond Goldin","","","","","0.0","0","2022/05/10"
"","20330","","Mothers","Gloria Goldreich","1989","","","","4.0","20","2022/05/10"
"","20331","","That Year of Our War","Gloria Goldreich","","Historical","Historical Fiction","Fiction","3.75","40","2022/05/10"
"","20332","","Leah's Children","Gloria Goldreich","1985","Literature","Jewish","Historical","4.13","141","2022/05/10"
"","20333","","Years of Dreams","Gloria Goldreich","1992","Fiction","","","4.1","20","2022/05/10"
"","20334","","Mulk Raj Anand: The Short Story Writer","Vijay Mohan Sethi","","","","","0.0","0","2022/05/10"
"","20335","","Mulk Raj Anand, His Art And Concerns: A Study Of His Non Autobiographical Novels","Si. Je Jorjj","","","","","0.0","0","2022/05/10"
"","20336","","Mulk Raj Anand: A Revaluation","P.K. Rajan","","","","","0.0","0","2022/05/10"
"","20337","","Voice of the Voiceless ; Mulk Raj Anand and Jayakanthan : Social Consciousness and Indian Fiction","G. Dominic Savio","2006","","","","0.0","0","2022/05/10"
"","20338","","Mulk Raj Anand's Critique Of Religious Fundamentalism: A Critical Assessment Of His Novels","Mulk Raj Anand","","","","","4.75","4","2022/05/10"
"","20339","","Mulk Raj Anand: A Critical Spectrum","Farhana Khan","","","","","0.0","0","2022/05/10"
"","20340","","","","","","","","","","2022/05/10"
"","20341","","Six Indian Novelists: Mulk Raj Anand, Raja Rao, R.K. Narayan, Balachandran Rajan, Kamala Markandaya, Anita Desai","A.V. Suresh Kumar","","","","","0.0","0","2022/05/10"
"","20342","","The Novels Of Mulk Raj Anand: A New Critical Spectrum","T.M.J. Indra Mohan","","","","","5.0","1","2022/05/10"
"","20343","Touchstone Trilogy","The Various","Steve Augarde","2003","Fantasy","Young Adult","Fiction","3.74","1293","2022/05/10"
"","20344","","Various Positions: A Life of Leonard Cohen","Ira B. Nadel","1994","Biography","Music","Nonfiction","3.81","515","2022/05/10"
"","20345","","","","","","","","","","2022/05/10"
"","20346","","The Ultimate Study Guide for the National Certification Examination for Therapeutic Massage and Bodywork: Key Review Questions and Answers (Topics: Clinical Pathology and Recognition of Various Conditions) Volume 2","Patrick Leonardi","2005","","","","1.0","1","2022/05/10"
"","20347","","As Various as Their Land: The Everyday Lives of Eighteenth-Century Americans","Stephanie Grauman Wolf","1993","History","North American Hi...","American History","3.75","40","2022/05/10"
"","20348","","Various Miracles","Carol Shields","1985","Short Stories","Fiction","Cultural","3.92","324","2022/05/10"
"","20349","","Guide To Blessings: The Brochos For Various Foods","Naftali Hoffner","","","","","2.5","2","2022/05/10"
"","20350","","Anthology of Islamic Literature: From the Rise of Islam to Modern Times","James Kritzeck","1960","Poetry","Fiction","Religion","3.44","16","2022/05/10"
"","20351","","Truman Capote: In Which Various Friends, Enemies, Acquaintances, and Detractors Recall His Turbulent Career","George Plimpton","1997","Biography","Nonfiction","Biography Memoir","4.08","1040","2022/05/10"
"","20352","International Kierkegaard Commentary","Upbuilding Discourses in Various Spirits","Robert L. Perkins","2005","","","","4.5","2","2022/05/10"
"","20353","","Pick-Up","Charles Willeford","1955","Fiction","Mystery","Noir","4.01","1841","2022/05/10"
"","20354","","Wild Wives: RE/Search Classics","Charles Willeford","1956","Mystery","Crime","Mystery","3.7","539","2022/05/10"
"","20355","","The Burnt Orange Heresy","Charles Willeford","1971","Fiction","Mystery","Crime","3.81","1118","2022/05/10"
"","20356","","","","","","","","","","2022/05/10"
"","20357","","","","","","","","","","2022/05/10"
"","20358","Hoke Moseley","Sideswipe","Charles Willeford","1987","Mystery","Crime","Fiction","4.04","1125","2022/05/10"
"","20359","","End of Days","Erna Paris","1995","History","Nonfiction","Cultural","4.06","17","2022/05/10"
"","20360","","Unhealed Wounds: France and the Klaus Barbie Affair","Erna Paris","1986","","","","4.25","4","2022/05/10"
"","20361","","Jews, An Account Of Their Experience In Canada","Erna Paris","","","","","4.0","1","2022/05/10"
"","20362","","Stepfamilies: Making Them Work","Erna Paris","1984","","","","0.0","0","2022/05/10"
"","20363","","Justice in the Age of American Empire","Erna Paris","2007","","","","3.8","5","2022/05/10"
"","20364","","The Garden and the Gun: A Journey Inside Israel","Erna Paris","","","","","4.0","1","2022/05/10"
"","20365","","End of Days","Erna Paris","1995","History","Nonfiction","Cultural","4.06","17","2022/05/10"
"","20366","","Her Own Woman","Myrna Kostash","1975","","","","5.0","1","2022/05/10"
"","20367","","Ewan McGregor: From Junkie to Jedi","Brian J. Robb","","Nonfiction","","","2.8","10","2022/05/10"
