"","5001","","Code-Name Downfall: The Secret Plan to Invade Japan and Why Truman Dropped the Bomb","Thomas B. Allen","1995","History","War","World War II","3.5","48","2022/03/24"
"","5894","","A Colored Woman In A White World","Mary Church Terrell","","Feminism","Nonfiction","Race","4.19","32","2022/03/25"
"","5895","","The Woman in White by Wilkie Collins, Fiction","Wilkie Collins","1859","Classics","Mystery","Fiction","4.0","142589","2022/03/25"
"","5896","","The Woman in White","Wilkie Collins","1859","Classics","Mystery","Fiction","4.0","142589","2022/03/25"
"","5897","","The Woman in White","Wilkie Collins","1859","Classics","Mystery","Fiction","4.0","142589","2022/03/25"
"","5898","The Lord of the Rings","The Lord of the Rings","J.R.R. Tolkien","1955","Fantasy","Classics","Fiction","4.51","613383","2022/03/25"
"","5899","","The Lord of the Rings","J.R.R. Tolkien","","Fantasy","Fiction","Audiobook","4.75","13724","2022/03/25"
"","5900","The Lord of the Rings","The Lord of the Rings","J.R.R. Tolkien","1955","Fantasy","Classics","Fiction","4.51","613383","2022/03/25"
"","5901","","The 9/11 Commission Report: Final Report of the National Commission on Terrorist Attacks Upon the United States","National Commission on Terrorist Attacks Upon The United States","2004","History","Nonfiction","Politics","3.62","4069","2022/03/25"
"","5902","","The 9/11 Commission Report","Unknown","2004","History","Nonfiction","Politics","3.62","4069","2022/03/25"
"","5903","","The 9/11 Commission Report: Final Report Of The National Commission On Terrorist Attacks Upon The United States","Unknown","2004","History","Nonfiction","Politics","3.62","4069","2022/03/25"
"","5904","","The 9/11 Report: The National Commission on Terrorist Attacks Upon the United States","National Commission on Terrorist Attacks Upon The United States","2004","History","Nonfiction","Politics","3.62","4069","2022/03/25"
"","5905","","","","","","","","","","2022/03/25"
"","5906","","The 9/11 Commission Report: Final Report of the National Commission on Terrorist Attacks Upon the United States","National Commission on Terrorist Attacks Upon The United States","2004","History","Nonfiction","Politics","3.62","4069","2022/03/25"
"","5907","The Lord of the Rings","The Hobbit, or There and Back Again","J.R.R. Tolkien","1937","Fantasy","Classics","Fiction","4.28","3328656","2022/03/25"
"","5908","The Lord of the Rings","The Hobbit","J.R.R. Tolkien","1937","Fantasy","Classics","Fiction","4.28","3328656","2022/03/25"
"","5909","The Lord of the Rings","The Hobbit","J.R.R. Tolkien","1937","Fantasy","Classics","Fiction","4.28","3328656","2022/03/25"
"","5910","The Lord of the Rings","The Annotated Hobbit","J.R.R. Tolkien","1937","Fantasy","Classics","Fiction","4.28","3328656","2022/03/25"
"","5911","","Poems From The Hobbit","J.R.R. Tolkien","1999","Fantasy","Poetry","Fiction","4.32","174","2022/03/25"
"","5912","The Lord of the Rings","The Hobbit: Or There and Back Again","J.R.R. Tolkien","1937","Fantasy","Classics","Fiction","4.28","3328656","2022/03/25"
"","5913","The Lord of the Rings","The Hobbit","J.R.R. Tolkien","1937","Fantasy","Classics","Fiction","4.28","3328656","2022/03/25"
"","5914","","Hobbits, Elves and Wizards: The Wonders and Worlds of J.R.R. Tolkien's ""Lord of the Rings""","Michael N. Stanton","2001","Fantasy","Criticism","Literary Criticism","4.21","672","2022/03/25"
"","5915","The Lord of the Rings","The Hobbit","J.R.R. Tolkien","1937","Fantasy","Classics","Fiction","4.28","3328656","2022/03/25"
"","5916","","El Hobbit","Chuck Dixon","1989","Fantasy","Sequential Art","Graphic Novels","4.5","193832","2022/03/25"
"","5917","","When Grandmama Fell Off the Boat: The Best of Harry Graham Inventor of Ruthless Rhymes","Harry Graham","1986","","","","4.22","18","2022/03/25"
"","5918","","Ruthless Rhymes for Heartless Homes and More Ruthless Rhymes","Harry Graham","1961","Poetry","Humor","Childrens","3.86","49","2022/03/25"
"","5919","","Stain the Flower's Face : An Anthology of Poetry by Harry Bernard Graham","Harry Bernard Graham","1999","","","","0.0","0","2022/03/25"
"","5920","","Recite in the Name of the Red Rose: Poetic Sacred Making in Twentieth-Century Iran","Fatemeh Keshavarz","2006","Cultural","Iran","","4.4","5","2022/03/25"
"","5921","","Name Games","Theresa Breslin","1997","","","","2.33","3","2022/03/25"
"","5922","","The Great Heresies","Hilaire Belloc","","History","Religion","Christianity","4.22","884","2022/03/25"
"","5923","","The Path to Rome","Hilaire Belloc","1902","Travel","Christianity","Catholic","4.14","366","2022/03/25"
"","5924","","The Free Press","Hilaire Belloc","2002","Nonfiction","Christianity","Catholic","3.8","99","2022/03/25"
"","5925","","How the Reformation Happened","Hilaire Belloc","1928","History","Religion","Christianity","4.22","305","2022/03/25"
"","5926","","The Crusades","Hilaire Belloc","","History","Christianity","Catholic","4.04","212","2022/03/25"
"","5927","","","","","","","","","","2022/03/25"
"","5928","","Characters of the Reformation","Hilaire Belloc","1936","History","Biography","Christianity","4.07","257","2022/03/25"
"","5929","","The Jews","Hilaire Belloc","1922","History","Politics","Sociology","3.69","88","2022/03/25"
"","5930","","The Crisis Of Civilization","Hilaire Belloc","1973","History","Christianity","Catholic","4.32","57","2022/03/25"
"","5931","","The Essential Neruda: Selected Poems","Pablo Neruda","1979","Poetry","Classics","European Literature","4.45","5727","2022/03/25"
"","5932","","Twenty Love Poems and a Song of Despair","Pablo Neruda","1924","Poetry","Classics","Romance","4.24","60216","2022/03/25"
"","5933","","100 Love Sonnets","Pablo Neruda","1959","Poetry","Classics","Romance","4.38","16103","2022/03/25"
"","5934","","Veinte poemas de amor y una canción desesperada; Cien sonetos de amor","Pablo Neruda","1924","Poetry","European Literature","Spanish Literature","4.13","3973","2022/03/25"
"","5935","","Selected Poems","Pablo Neruda","1949","Poetry","Classics","European Literature","4.38","3766","2022/03/25"
"","5936","","The Poetry of Pablo Neruda","Pablo Neruda","1951","Poetry","Classics","Fiction","4.44","18485","2022/03/25"
"","5937","","Love","Pablo Neruda","1995","Poetry","Classics","Fiction","4.44","1542","2022/03/25"
"","5938","","Memoirs","Pablo Neruda","1974","Nonfiction","Biography","Autobiography","4.18","3774","2022/03/25"
"","5939","","On the Blue Shore of Silence: Poemas frente al mar (Bilingual)","Pablo Neruda","2004","Poetry","European Literature","Spanish Literature","4.48","550","2022/03/25"
"","5940","","Odes to Opposites","Pablo Neruda","","Poetry","Literature","Latin American Literature","4.34","462","2022/03/25"
"","5941","","Running in the Family","Michael Ondaatje","1982","Autobiography","Memoir","Nonfiction","3.84","8318","2022/03/25"
"","5942","","Anil's Ghost","Michael Ondaatje","2000","Literary Fiction","Cultural","Asia","3.57","16528","2022/03/25"
"","5943","","Handwriting","Michael Ondaatje","1998","Poetry","Cultural","Canada","3.77","840","2022/03/25"
"","5944","","The Cinnamon Peeler: Selected Poems","Michael Ondaatje","1989","Poetry","Cultural","Canada","4.18","2284","2022/03/25"
"","5945","","The Story","Michael Ondaatje","","Poetry","Cultural","Canada","3.96","75","2022/03/25"
"","5946","","In the Skin of a Lion","Michael Ondaatje","1987","Fiction","Cultural","Canada","3.86","16801","2022/03/25"
"","5947","","The Collected Works of Billy the Kid","Michael Ondaatje","1970","Poetry","Fiction","Historical","3.97","3926","2022/03/25"
"","5948","","Michael Ondaatje's The English Patient: A Reader's Guide","John Bolland","2002","","","","3.84","51","2022/03/25"
"","5949","","The Conversations: Walter Murch and the Art of Editing Film","Michael Ondaatje","2002","Culture","Film","Nonfiction","4.34","1537","2022/03/25"
"","5950","","Running in the Family","Michael Ondaatje","1982","Autobiography","Memoir","Nonfiction","3.84","8318","2022/03/25"
"","5951","","Waiting for Your Cat to Bark?: Persuading Customers When They Ignore Marketing","Bryan Eisenberg","2006","Business","Nonfiction","Anthologies","3.68","240","2022/03/25"
"","5952","","Waiting for My Cats to Die: A Memoir","Stacy Horn","2001","Autobiography","Memoir","Nonfiction","3.66","209","2022/03/25"
"","5953","","Set 12: The Big Fish, Sammy Gets a Ride, Waiting for a Frog, Jungle Tiger Cat","Karen Evans","1997","","","","0.0","0","2022/03/25"
"","5954","","Narcissus and Goldmund","Hermann Hesse","1930","Fiction","Classics","Philosophy","4.21","52233","2022/03/25"
"","5955","","Narcissus and Goldmund","Hermann Hesse","1930","Fiction","Classics","Philosophy","4.21","52233","2022/03/25"
"","5956","","Narcissus And Goldmund","Hermann Hesse","1930","Fiction","Classics","Philosophy","4.21","52233","2022/03/25"
"","5957","","Narcissus and Goldmund","Hermann Hesse","1930","Fiction","Classics","Philosophy","4.21","52233","2022/03/25"
"","5958","","Narcissus and Goldmund","Hermann Hesse","1930","Fiction","Classics","Philosophy","4.21","52233","2022/03/25"
"","5959","","Narcissus and Goldmund (Modern Classic)","Hermann Hesse","1930","Fiction","Classics","Philosophy","4.21","52233","2022/03/25"
"","5960","","Narcissus and Goldmund","Hermann Hesse","1930","Fiction","Classics","Philosophy","4.21","52233","2022/03/25"
"","5961","","The Complete Nonsense of Edward Lear","Edward Lear","1895","Poetry","Classics","Childrens","4.01","905","2022/03/25"
"","5962","Nonsense Books","The Book Of Nonsense","Edward Lear","1846","Poetry","Classics","Childrens","3.62","2111","2022/03/25"
"","5963","","Edward Lear At the R.A.","Edward Lear","","","","","2.0","1","2022/03/25"
"","5964","","Edward Lear as a Landscape Draughtsman","Philip Hofer","","","","","0.0","0","2022/03/25"
"","5965","","Edward Lear And The Art Of Travel.","Scott Wilcox","2000","","","","0.0","0","2022/03/25"
"","5966","Nonsense Books","Edward Lear's Book of Nonsense: With Lear's Original Illustrations","Edward Lear","1846","Poetry","Classics","Childrens","3.62","2111","2022/03/25"
"","5967","","A Concordance to the Complete Nonsense of Edward Lear","Edward Lear","1982","","","","4.0","1","2022/03/25"
"","5968","","","","","","","","","","2022/03/25"
"","5969","Courtney","A Sparrow Falls","Wilbur Smith","1977","Fiction","Historical","Historical Fiction","4.22","7975","2022/03/25"
"","5970","","Providence of a Sparrow: Lessons from a Life Gone to the Birds","Chris Chester","2002","Animals","Birds","Autobiography","4.33","249","2022/03/25"
"","5971","Sparrow","Sparrow: Phil Hale, Number 2","Phil Hale","2006","Art","","","4.0","5","2022/03/25"
"","5972","Chronicles of Brother Cadfael","The Sanctuary Sparrow","Ellis Peters","1983","Mystery","Historical","Historical Fiction","4.08","6686","2022/03/25"
"","5973","","The Truth About Sparrows","Marian Hale","","Historical","Historical Fiction","Fiction","3.94","523","2022/03/25"
"","5974","","Sparrow Hawk Red","Ben Mikaelsen","1993","Adventure","Young Adult","Fiction","3.8","340","2022/03/25"
"","5975","","The Fall of a Sparrow","Robert Hellenga","1998","Fiction","Cultural","Italy","3.68","953","2022/03/25"
"","5976","Women of the West","The Bluebird and the Sparrow","Janette Oke","1995","Christian Fiction","Christian","Historical","3.86","3423","2022/03/25"
"","5977","","A Guide to the Identification and Natural History of the Sparrows of the United States and Canada","James D. Rising","1996","Animals","Birds","Environment","4.45","20","2022/03/25"
"","5978","The Orphan Trains Trilogy","The Little Sparrows","Al Lacy","2003","Historical","Historical Fiction","Christian Fiction","3.73","278","2022/03/25"
"","5979","","Pirates of the Caribbean: The Legend of Jack Sparrow","Fernando Bueno","2006","","","","4.67","6","2022/03/25"
"","5980","Pirates of the Caribbean: Jack Sparrow","The Timekeeper","Rob Kidd","2007","Adventure","Pirates","Fantasy","4.06","451","2022/03/25"
"","5981","","Journey of the Sparrows","Fran Leeper Buss","1991","Young Adult","Realistic Fiction","Historical","3.67","285","2022/03/25"
"","5982","","Sparrows and Buntings: A Guide to the Sparrows and Buntings of North America and the World","Clive Byers","","Reference","Field Guides","","3.67","6","2022/03/25"
"","5983","Second Chances Collection","Not a Sparrow Falls","Linda Nichols","","Christian Fiction","Fiction","Christian","4.11","1958","2022/03/25"
"","5984","","Aleutian Sparrow","Karen Hesse","2003","Historical","Historical Fiction","Poetry","3.8","900","2022/03/25"
"","5985","","An Episode of Sparrows","Rumer Godden","1955","Fiction","Historical","Historical Fiction","4.23","1273","2022/03/25"
"","5986","Pirates of the Caribbean: Jack Sparrow","Dance of the Hours","Rob Kidd","","Adventure","Pirates","Fiction","4.11","366","2022/03/25"
"","5987","","Cien Sonetos De Amor/100 Love Sonnets","Pablo Neruda","1959","Poetry","Classics","Romance","4.38","16103","2022/03/25"
"","5988","","The Selected Poems of Li Po","Li Bai","762","Poetry","Cultural","China","4.29","882","2022/03/25"
"","5989","","Li Po and Tu Fu: Poems","Li Bai","","Poetry","Cultural","China","4.1","490","2022/03/25"
"","5990","","A Floating Life","Simon Elegant","1997","Fiction","Historical","Historical Fiction","3.76","76","2022/03/25"
"","5991","Harry Potter","混血王子的背叛","J.K. Rowling","2005","Fantasy","Young Adult","Fiction","4.57","2808476","2022/03/25"
"","5992","","Dharma Bell And Dharani Pillar: Li Po? Buddhist Inscriptions","Paul W. Kroll","","","","","0.0","0","2022/03/25"
"","5993","","Ivre De Tao: Li Po, Voyageur, Poète Et Philosophe, En Chine, Au Vii Ie Siècle","Daniel Giraud","","","","","0.0","0","2022/03/25"
"","5994","","Li Po-Yuan","Douglas Lancashire","","","","","0.0","0","2022/03/25"
"","5995","","Banished Immortal: Visions of Li T'Ai-Po","Sam Hamill","1978","Poetry","Asian Literature","Chinese Literature","4.56","9","2022/03/25"
"","5996","","Le Livre De Li Po: Roman","Vittorio Saltini","1981","","","","4.0","2","2022/03/25"
"","5997","","Treasure of Li-Po","Alice Ritchie","1949","","","","0.0","0","2022/03/25"
"","5998","","The Poetry and Career of Li Po","Arthur Waley","1950","Poetry","Biography","Cultural","3.94","16","2022/03/25"
"","5999","","","","","","","","","","2022/03/25"
"","6000","","","","","","","","","","2022/03/25"
