"1952","","A Tale of Two Cities","Charles Dickens","Classics","Fiction","Historical","3.86","871548","2022/03/19"
"1953","","A Tale of Two Cities","Charles Dickens","Classics","Fiction","Historical","3.86","871548","2022/03/19"
"1954","","CliffsNotes Dickens' A Tale of Two Cities","Marie Kalil","Reference","","","3.65","82","2022/03/19"
"1955","","A Tale of Two Cities","Charles Dickens","Classics","Fiction","Historical","3.86","871548","2022/03/19"
"1956","","A Tale of Two Cities","Charles Dickens","Classics","Fiction","Historical","3.86","871548","2022/03/19"
"1957","","A Tale of Two Cities","Charles Dickens","Classics","Fiction","Historical","3.86","871548","2022/03/19"
"1958","","A Tale of Two Cities: Charles Dickens","SparkNotes","","","","4.08","26","2022/03/19"
"1959","","A Tale of Two Cities","Charles Dickens","Classics","Fiction","Historical","3.86","871548","2022/03/19"
"1960","","A Tale of Two Cities","Charles Dickens","Classics","Fiction","Historical","3.86","871548","2022/03/19"
"1961","","A Tale of Two Cities","Charles Dickens","Classics","Fiction","Historical","3.86","871548","2022/03/19"
"1962","","A Tale of Two Cities","Charles Dickens","Classics","Fiction","Historical","3.86","871548","2022/03/19"
"1963","","A Tale of Two Cities: The Mormons-Catholics","Bill Taylor","Christianity","Catholic","","4.18","11","2022/03/19"
"1964","","A Tale of Two Cities","Charles Dickens","Classics","Fiction","Historical","3.86","871548","2022/03/19"
"1965","","A Tale of Two Cities Study Guide","Jeannie Buchholz","","","","5.0","1","2022/03/19"
"1966","","A Tale of Two Cities","Charles Dickens","Classics","Fiction","Historical","3.86","871548","2022/03/20"
"1967","","A Tale of Two Cities","Charles Dickens","Classics","Fiction","Historical","3.86","871548","2022/03/20"
"1968","Monarch Notes","Monarch Notes on Dickens' a Tale of Two Cities","Nan D. Miller","","","","0.0","0","2022/03/20"
"1969","","A Tale of Two Cities","Peter Boysen","","","","3.79","14","2022/03/20"
"1970","","A Tale of Two Cities","Lucinda Hawksley","Classics","","","3.91","45","2022/03/20"
"1971","","A Tale of Two Cities","McDougal Littell","Classics","","","4.07","14","2022/03/20"
"1972","","Den of Thieves","James B. Stewart","Business","Economics","Finance","4.13","12568","2022/03/20"
"1973","","Den of Thieves (Ad&d 2nd Edition)","Wes Nicholson","","","","3.38","8","2022/03/20"
"1974","","Den of Thieves","Katharine Stall","","","","3.5","14","2022/03/20"
"1975","","A Den Of Thieves","Gretta Mulrooney","","","","0.0","0","2022/03/20"
"1976","Cat Royal Adventures","Den of Thieves","Julia Golding","Historical","Historical Fiction","Historical","4.21","1737","2022/03/20"
"1977","","The Passion of Ayn Rand's Critics","James Valliant","Biography","Philosophy","","4.17","46","2022/03/20"
"1978","The Ayn Rand Library","The Voice of Reason: Essays in Objectivist Thought","Ayn Rand","Philosophy","Nonfiction","Politics","4.12","813","2022/03/20"
"1979","","My Years with Ayn Rand","Nathaniel Branden","Biography","Philosophy","Nonfiction","3.8","658","2022/03/20"
"1980","The Ayn Rand Library","The Ayn Rand Lexicon: Objectivism from A to Z","Ayn Rand","Philosophy","Nonfiction","Reference","4.08","561","2022/03/20"
"1981","","The Art of Fiction: A Guide for Writers and Readers","Ayn Rand","Language","Writing","Nonfiction","4.01","822","2022/03/20"
"1982","","Four Novels: Great Expectations / Hard Times / A Christmas Carol / A Tale of Two Cities","Charles Dickens","Classics","Fiction","Literature","4.3","3548","2022/03/20"
"1983","","Hard Times","Charles Dickens","Classics","Fiction","Literature","3.53","61686","2022/03/20"
"1984","","Bleak House","Charles Dickens","Classics","Fiction","Literature","4.01","103183","2022/03/20"
"1985","","David Copperfield","Charles Dickens","Classics","Fiction","Literature","4.01","214589","2022/03/20"
"1986","","Oliver Twist","Charles Dickens","Classics","Fiction","Historical","3.88","350872","2022/03/20"
"1987","","What Jane Austen Ate and Charles Dickens Knew: From Fox Hunting to Whist—the Facts of Daily Life in 19th-Century England","Daniel Pool","History","Nonfiction","Reference","3.85","5418","2022/03/20"
"1988","","Charles Dickens","Jane Smiley","Biography","Nonfiction","Classics","3.81","646","2022/03/20"
"1989","","Great Expectations","Charles Dickens","Classics","Fiction","Literature","3.79","718942","2022/03/20"
"1990","","Martin Chuzzlewit","Charles Dickens","Classics","Fiction","Literature","3.83","15433","2022/03/20"
"1991","","Why Is Sex Fun? The Evolution of Human Sexuality (Science Masters)","Jared Diamond","Science","Nonfiction","Anthropology","3.71","6074","2022/03/20"
"1992","","The Rise And Fall Of The Third Chimpanzee: how our animal heritage affects the way we live","Jared Diamond","Science","Nonfiction","History","4.07","25136","2022/03/20"
"1993","","The Third Chimpanzee: The Evolution & Future of the Human Animal","Jared Diamond","Science","Nonfiction","History","4.07","25136","2022/03/20"
"1994","Civilizations Rise and Fall","Collapse: How Societies Choose to Fail or Survive","Jared Diamond","History","Nonfiction","Science","3.92","67864","2022/03/20"
"1995","Civilizations Rise and Fall","Colapso","Jared Diamond","History","Nonfiction","Science","3.92","67864","2022/03/20"
"1996","Greenwood Biographies","J. K. Rowling: A Biography","Connie Ann Kirk","Biography","Nonfiction","Biography Memoir","3.45","99","2022/03/20"
"1997","","The J.K. Rowling Encyclopedia","Connie Ann Kirk","","","","4.36","22","2022/03/20"
"1998","","Harry Potter: The Final Challenge","Bookube","","","","5.0","2","2022/03/20"
"1999","","J.K.Rowling","Colleen Sexton","Biography","Nonfiction","","3.82","170","2022/03/20"
"2000","","Conversations with J.K. Rowling","Lindsey Fraser","Nonfiction","Biography","Childrens","3.99","4657","2022/03/20"
